ens	gene	classical_nonclassical_pval	classical_nonclassical_fdr	classical_nonclassical_AUC	classical_nonclassical_logFC	upregulated_in	intermediate_nonclassical_pval	intermediate_nonclassical_fdr	intermediate_nonclassical_AUC	intermediate_nonclassical_logFC	intermediate_classical_pval	intermediate_classical_fdr	intermediate_classical_AUC	intermediate_classical_logFC	relative_classic	relative_nonclassic
ENSG00000148400	NOTCH1	8.97595407173478e-17	5.40559753742662e-16	0.603741766149125	0.230184442629701	classical	0.00020727847661323	0.00254331799245485	0.566060390447814	0.132685338749323	0.00886660425563609	0.0209844491640609	0.463122164469056	-0.0949097768215701	nonsig	nonsig
ENSG00000132122	SPATA6	9.14263098686444e-17	5.49875931831205e-16	0.43034273107086	-0.119739729243852	nonsig	0.0082713396561366	0.0500754322981674	0.451994485702851	-0.088025794470159	0.0179693350524107	0.0383362522340831	0.522698410450333	0.0290704348904642	nonsig	nonsig
ENSG00000161091	MFSD12	9.88630183441195e-17	5.93825119347075e-16	0.408359379457691	-0.172685909661415	nonsig	0.723677806214335	0.868560930098925	0.494107706674968	-0.0135320342400091	1.1579603205829e-12	1.48848176783052e-11	0.59019879993013	0.16270154925461	nonsig	nonsig
ENSG00000127824	TUBA4A	1.00987849045647e-16	6.0579508401369e-16	0.425591030412152	-0.128829766079078	nonsig	0.00948862546171787	0.0554691748328959	0.4530172988838	-0.0858528327665572	0.00124334098533786	0.00369539623168097	0.533386680263052	0.0435570110709875	nonsig	nonsig
ENSG00000118503	TNFAIP3	1.10460401825845e-16	6.61752981695566e-16	0.625431900743662	0.471974103571628	classical	1.18031810086136e-05	0.000226630952504301	0.600924978876684	0.34901843961761	0.0893551753478941	0.150532635709062	0.471124203926901	-0.14491093428273	nonsig	up
ENSG00000163421	PROK2	1.18477431041872e-16	7.08856494199675e-16	0.580935821926927	0.207242298792076	classical	0.0347402544544889	0.135448621658156	0.507893449548628	0.01561271608275	2.89961355006452e-09	2.4641345520826e-08	0.43005887046138	-0.186537790625258	nonsig	nonsig
ENSG00000135049	AGTPBP1	1.3586180106264e-16	8.11809642026634e-16	0.619172906113496	0.293459324978463	classical	0.374193913209446	0.617564415844501	0.523124471917108	0.0580780092337733	1.99016838967121e-08	1.50956739507457e-07	0.407839638185071	-0.23567164761393	down	nonsig
ENSG00000105122	RASAL3	1.37757302139491e-16	8.22065356980658e-16	0.442180773839336	-0.0884051903180011	nonsig	0.520130233932293	0.733972215103103	0.487993062658425	-0.0306977414458987	4.16186661873682e-09	3.47883532119914e-08	0.545087597546985	0.0554426648589197	nonsig	nonsig
ENSG00000148841	ITPRIP	1.39006584573684e-16	8.28443138452775e-16	0.60608591734133	0.2396617540767	classical	0.0600496418756665	0.197623594570916	0.532440965891404	0.0510096976515664	6.20677760074326e-08	4.38873688903094e-07	0.418079416110773	-0.191142304131339	nonsig	nonsig
ENSG00000102879	CORO1A	1.55849815259912e-16	9.26499125529246e-16	0.376937609758262	-0.337208585373273	nonclassical	0.110309150115948	0.295646529853966	0.450482501000578	-0.148449042375834	2.82756309940458e-06	1.51940129545288e-05	0.575056297534239	0.19293104732783	nonsig	nonsig
ENSG00000151948	GLT1D1	1.558634397273e-16	9.26499125529246e-16	0.578702617714746	0.14784099209847	nonsig	1.19965721624196e-05	0.000229384456888932	0.539556188019745	0.0595742675077508	0.000306998485059654	0.00107461178332475	0.457936181964961	-0.0889137302542495	nonsig	nonsig
ENSG00000155393	HEATR3	1.61052555015801e-16	9.56106306555642e-16	0.450145182048145	-0.0816765255289047	nonsig	0.00211623586412267	0.0168017411426625	0.462511673411304	-0.0627710036482401	0.113928036860356	0.183701954023955	0.51411097105575	0.0177715129542449	nonsig	nonsig
ENSG00000134852	CLOCK	1.67466647081188e-16	9.92314339983298e-16	0.439518046318779	-0.10713918841334	nonsig	0.068287346839197	0.21487213869236	0.469004313603415	-0.0516236395800639	4.76885998907832e-05	0.000202632393424818	0.532480254554553	0.0558209979161284	nonsig	nonsig
ENSG00000166508	MCM7	1.67584138916333e-16	9.92314339983298e-16	0.457445493333671	-0.0672693874493443	nonsig	0.00122470444366351	0.0109859215919491	0.462311557788945	-0.0528357414239712	0.0797192339766876	0.136861790018339	0.51123826249522	0.0146026000187819	nonsig	nonsig
ENSG00000172936	MYD88	1.71213479869929e-16	1.01249827206585e-15	0.393709623224056	-0.236003965885966	nonclassical	0.204736812590161	0.435151778745455	0.477431404811669	-0.0146788606962092	6.99635077316614e-11	7.18260709128845e-10	0.60604708692717	0.223851530862032	up	nonsig
ENSG00000136710	CCDC115	1.79860030786139e-16	1.0622621380664e-15	0.436205486486658	-0.10846545600764	nonsig	0.015582911213158	0.0785823951177826	0.461044158847334	-0.0732704786164834	0.000741892885171454	0.00232550987025397	0.529829431453916	0.0368100240658559	nonsig	nonsig
ENSG00000186517	ARHGAP30	1.81224042222813e-16	1.06894232617029e-15	0.383792548166839	-0.295613026333492	nonclassical	4.39235287863796e-05	0.000704772984617818	0.402321341219371	-0.233472591534601	0.0421400503064422	0.0796132938889515	0.53144400224718	0.0634554195503572	nonsig	nonsig
ENSG00000204389	HSPA1A	1.83603765493996e-16	1.08158880597169e-15	0.607299994294155	0.432395206630173	classical	0.303339557861423	0.544397822067295	0.518721928225197	0.0407621835409769	1.16018283896314e-08	9.11966733489695e-08	0.413705439970541	-0.392862244048892	down	nonsig
ENSG00000212907	MT-ND4L	1.84777676915466e-16	1.08710866585266e-15	0.63650916422055	0.383976387423773	classical	1.11143504843225e-05	0.000215205714652135	0.60981900653711	0.273186088366694	0.0196066719359814	0.0412351134345641	0.451220606077773	-0.146732764917639	nonsig	up
ENSG00000116584	ARHGEF2	1.86108374220743e-16	1.09353563290524e-15	0.614559096701388	0.271120606636554	classical	0.0192957025582552	0.091126304542963	0.54571530217459	0.0965580524121519	4.49643076760943e-06	2.31844053848985e-05	0.42400422998664	-0.177284972198447	nonsig	nonsig
ENSG00000143799	PARP1	1.96348052456987e-16	1.152226614738e-15	0.423511567015146	-0.13995914773784	nonsig	0.0013976232427593	0.0122398722538596	0.446257837861876	-0.0982676058988485	0.00438941645263988	0.011354584048007	0.531750865117245	0.0456350154691137	nonsig	nonsig
ENSG00000110031	LPXN	2.1014332163819e-16	1.23160626181054e-15	0.607304749164728	0.229301972127118	classical	0.168113030510881	0.385423107526079	0.526771023257882	0.0711374771673159	1.67223539348191e-07	1.1252035514206e-06	0.425276530655601	-0.154882956291439	nonsig	nonsig
ENSG00000169249	ZRSR2	2.11833779194033e-16	1.23993011826711e-15	0.43702649413883	-0.106723428442431	nonsig	0.000892731792816006	0.00843792069612076	0.443900920531863	-0.0922727647142361	0.152648832308353	0.234675206520278	0.511641905193536	0.0132992834155505	nonsig	nonsig
ENSG00000163728	TTC14	2.44329128608079e-16	1.42831384864009e-15	0.396245554196015	-0.208095813548832	nonclassical	0.150913748135701	0.35932905037913	0.463756837283764	-0.0859163189274981	9.06511377497626e-07	5.41664155121955e-06	0.568543723238017	0.118241263010578	nonsig	nonsig
ENSG00000107738	VSIR	2.52652292247015e-16	1.4750908004091e-15	0.385509056443484	-0.299557792123254	nonclassical	3.69361991676938e-05	0.000605357921359095	0.402165695735314	-0.234895799921871	0.15750602926677	0.240411127519221	0.521093281591532	0.0719044722689686	nonsig	nonsig
ENSG00000105851	PIK3CG	2.67604195874885e-16	1.56040108623869e-15	0.41863306980784	-0.148000350796972	nonsig	2.57189546838079e-05	0.000453939550169209	0.4217103215191	-0.119597385875603	0.478544044855352	0.576290800334286	0.50990222876863	0.0326908066852701	nonsig	nonsig
ENSG00000166501	PRKCB	2.91074592536411e-16	1.69510317912385e-15	0.383705375539678	-0.286243955601646	nonclassical	0.0375261976817928	0.142290819743566	0.44948192288878	-0.116824936997036	2.98342696619527e-05	0.000131517255983382	0.566348473475246	0.1613731933779	nonsig	nonsig
ENSG00000073737	DHRS9	2.92595970143098e-16	1.70180343090833e-15	0.586949148244185	0.195977260020496	nonsig	0.00566429513929331	0.0371866243121846	0.536643393960955	0.0674583670320877	6.20593700261411e-06	3.1295653741754e-05	0.443966839926164	-0.134828983629621	nonsig	nonsig
ENSG00000131351	HAUS8	2.93064237852356e-16	1.70236935127147e-15	0.442616636975142	-0.0920708230966826	nonsig	0.462888315014425	0.686400810833922	0.487837417174367	-0.00502605690547298	6.46591741988979e-12	7.55015140963721e-11	0.557284216390254	0.0910985005588391	nonsig	nonsig
ENSG00000117091	CD48	2.97436717504241e-16	1.72558419295444e-15	0.386505994306835	-0.30341500268705	nonclassical	0.436423819390034	0.667458352368312	0.518521812602837	0.0361486624682132	7.39882957124764e-13	9.61847844262193e-12	0.622922184297119	0.321618302373724	up	nonsig
ENSG00000093072	ADA2	3.16794137275593e-16	1.83556603024962e-15	0.617183785257365	0.285356353667529	classical	5.6931043978361e-09	2.75006906122841e-07	0.635878507582158	0.311859289846753	0.539302148786425	0.632470626317635	0.508424566025087	0.0310235300520509	nonsig	up
ENSG00000137642	SORL1	3.20842072865055e-16	1.85667625772729e-15	0.608959444123931	0.242307275017404	classical	0.832429954419652	0.924720663479008	0.50166763018633	-0.00256133142511275	5.86659067729015e-11	6.07715228399198e-10	0.395716194333895	-0.235818643078078	down	nonsig
ENSG00000142192	APP	3.75099045993958e-16	2.16792131242604e-15	0.601486372540939	0.210176557104343	classical	0.37790358983677	0.620909263788378	0.510695068261662	0.0119712307781766	9.00561658385171e-11	9.1430917042689e-10	0.405023581231323	-0.199634175919338	nonsig	nonsig
ENSG00000136824	SMC2	3.8768015313681e-16	2.23781663238342e-15	0.458304539950423	-0.0775906201114007	nonsig	0.906368081855951	0.961693208702187	0.497620847600836	-0.0296918584068601	9.29097890396055e-10	8.42614667791995e-09	0.530886928113832	0.0435936826513589	nonsig	nonsig
ENSG00000132823	OSER1	4.6395641573312e-16	2.67474370829056e-15	0.399504225494982	-0.197757885304912	nonsig	0.00152463601303998	0.0130004145167533	0.434250900520301	-0.0914748592749122	0.000831652400842122	0.00257694319207596	0.549310502735801	0.113681091405424	nonsig	nonsig
ENSG00000067048	DDX3Y	4.78381913285354e-16	2.75444742793788e-15	0.620090596133973	0.344666978199589	classical	0.00620853401577231	0.0401281163357453	0.568795303953395	0.192636749386983	0.00441061538564333	0.0114029938054745	0.451081337544436	-0.155550776001424	nonsig	nonsig
ENSG00000099985	OSM	5.13210265291794e-16	2.95128058574442e-15	0.586716159586136	0.188554644636336	nonsig	0.3342972361562	0.577594132801508	0.511940232134122	0.0316491957370471	6.31886268889755e-09	5.13225856271696e-08	0.429348364892999	-0.158347877750939	nonsig	nonsig
ENSG00000171860	C3AR1	5.29691107824956e-16	3.04224342153784e-15	0.416475943524817	-0.156820652149375	nonsig	0.188560663299506	0.414235567748473	0.47807622181705	-0.0168129774774393	5.41115833468902e-10	5.07807885437381e-09	0.579425552707239	0.147221486304561	nonsig	nonsig
ENSG00000198695	MT-ND6	5.66564064672018e-16	3.24995311597487e-15	0.379419652197067	-0.345711046096537	nonclassical	0.110298338676577	0.295646529853966	0.458842887001379	-0.120797600966308	4.40326031997218e-06	2.27807909902506e-05	0.575259299125205	0.223358963266884	up	nonsig
ENSG00000231389	HLA-DPA1	5.93539522102828e-16	3.4004405329961e-15	0.375189402344468	-0.451453234888558	nonclassical	3.08195760334629e-17	8.79676054644528e-15	0.702339129274692	0.610603468638324	2.28611018675145e-62	3.49698654900078e-60	0.786706700468792	1.06972387267218	up	up
ENSG00000165943	MOAP1	6.64042015617121e-16	3.79961198212838e-15	0.600400677093569	0.231750504049213	classical	0.197942112981632	0.425061467698975	0.525970560768444	0.0753809236939403	3.37174735800733e-06	1.77645793638296e-05	0.434444649019691	-0.149469828710628	nonsig	nonsig
ENSG00000232220	AC008440.2	6.79817401394323e-16	3.88503369240168e-15	0.605428160245478	0.265908059637221	classical	0.731004140249464	0.873815576870224	0.492017610174768	-0.0202087601594017	2.71941100481201e-13	3.65964137861651e-12	0.387024893660213	-0.283467581502088	down	nonsig
ENSG00000186407	CD300E	6.88134383150264e-16	3.92767249288129e-15	0.616204281919446	0.367774109894268	classical	4.71784714166324e-06	9.93128464820762e-05	0.605705518744163	0.314618489220693	0.276296057972886	0.374903196344641	0.482754306702357	-0.0636142107596178	nonsig	up
ENSG00000051128	HOMER3	7.09798560115305e-16	4.04629266132811e-15	0.584398952660509	0.167306219302875	nonsig	0.00659222021808865	0.0421332849314886	0.532907902343576	0.0490476535505871	1.48396321894382e-05	6.91361138247023e-05	0.44562625990813	-0.115091294005907	nonsig	nonsig
ENSG00000089009	RPL6	7.44140754495725e-16	4.23680139253211e-15	0.624244768057413	0.210219909688282	classical	0.00726043948877493	0.0454545113424122	0.564948636990261	0.103931643753017	0.0016458206070253	0.0047590868088463	0.443466417399597	-0.11700111793313	nonsig	nonsig
ENSG00000269821	KCNQ1OT1	7.74986568270355e-16	4.4069558386526e-15	0.413784686780826	-0.234214701590219	nonclassical	0.00749905131553632	0.0467569925095057	0.448770400675946	-0.137821852383643	0.000675194117521566	0.00214278409772232	0.544060787174076	0.0969938248115124	nonsig	nonsig
ENSG00000010244	ZNF207	8.13277510515002e-16	4.61897338583334e-15	0.618711683667971	0.310947976543682	classical	0.000947577241068436	0.00891072122799806	0.578823320140526	0.181625164771906	0.00844544929102651	0.0201330736605302	0.452684105919621	-0.128648107170145	nonsig	nonsig
ENSG00000151883	PARP8	8.27850838409332e-16	4.69593015755305e-15	0.592331661732168	0.191380379730043	nonsig	0.202492346242038	0.43220343111847	0.519388980299729	0.053444009888661	9.09267309769479e-07	5.42604380303269e-06	0.434912024775636	-0.133647119015052	nonsig	nonsig
ENSG00000137312	FLOT1	8.56516857561878e-16	4.85253809796476e-15	0.592108182815264	0.196784563104823	nonsig	0.00372861752123617	0.0268283673855492	0.538088673455774	0.0473909409319592	3.73532827826741e-06	1.94347182187859e-05	0.435499785195991	-0.149513678047553	nonsig	nonsig
ENSG00000151893	CACUL1	8.95359177296776e-16	5.06634187991973e-15	0.398063499711538	-0.22414880802711	nonclassical	0.192921297731973	0.418240361298246	0.469026548672566	-0.0680854344726057	1.6535664161911e-08	1.27319065166123e-07	0.583343955509605	0.159783287835632	nonsig	nonsig
ENSG00000062716	VMP1	9.03713281718357e-16	5.10731557857823e-15	0.618873349267433	0.372566517281742	classical	0.0827482361684598	0.24562202831634	0.5438475563659	0.145174474523778	2.35284919388449e-05	0.00010554472092606	0.43111400663768	-0.231213990347626	down	nonsig
ENSG00000135363	LMO2	9.50238727820226e-16	5.36364762849573e-15	0.38355955950879	-0.278956376340385	nonclassical	0.0345215317507903	0.135170059048103	0.446102192377818	-0.130941393243321	0.000186321242610997	0.00068842848819796	0.563218472200584	0.148028087609483	nonsig	nonsig
ENSG00000164587	RPS14	9.55051844397774e-16	5.38419276896975e-15	0.625157703207319	0.177357414670893	nonsig	0.000142433082824727	0.00186750119166478	0.590741317205496	0.111894060707002	0.00350259670291605	0.00931792247517782	0.445196651890039	-0.0695635601462531	nonsig	nonsig
ENSG00000205423	CNEP1R1	9.85251544661754e-16	5.54763109012613e-15	0.438887233489504	-0.110361166277044	nonsig	0.0423693887929004	0.155174082338883	0.464646240049807	-0.0829128577621376	0.00349534165435456	0.00930941546827223	0.522313651620944	0.0257161391543027	nonsig	nonsig
ENSG00000132326	PER2	1.04656137028135e-15	5.88562515713376e-15	0.597122986312313	0.215653137315095	classical	0.398646476192576	0.638753030463593	0.513518922043848	0.0319356749244704	3.99590369963955e-08	2.91993663656782e-07	0.421433663328943	-0.175016979004289	nonsig	nonsig
ENSG00000171236	LRG1	1.04991366345738e-15	5.89725067516028e-15	0.579664686527233	0.174561402264355	nonsig	0.0204053627507187	0.0947696595343264	0.524814337172589	0.0466034470038458	2.39107723686599e-06	1.30938585202602e-05	0.444228853607527	-0.131124421118249	nonsig	nonsig
ENSG00000149212	SESN3	1.13007536434767e-15	6.33975042419495e-15	0.428472481979041	-0.127264171739594	nonsig	0.00689746987228204	0.0436586058536583	0.453306354782763	-0.0650965794760176	0.000608616926037509	0.00195447380936748	0.537302722581803	0.064538376335677	nonsig	nonsig
ENSG00000197579	TOPORS	1.17844702333336e-15	6.60304443232817e-15	0.420390786962779	-0.147835619519451	nonsig	0.038511184013174	0.144977705854352	0.457997954373638	-0.0896148295575266	0.000129442646645171	0.000495423107134853	0.542479263151434	0.0579315242855398	nonsig	nonsig
ENSG00000072958	AP1M1	1.18487878475352e-15	6.63098627223648e-15	0.413160213778981	-0.171387211636182	nonsig	0.0416984499141671	0.153328675205219	0.456819495708632	-0.0958081048475308	7.50531312772315e-05	0.000305606760808531	0.547894212566271	0.0759771363651291	nonsig	nonsig
ENSG00000167208	SNX20	1.212066347052e-15	6.77487511159759e-15	0.397938288119797	-0.214958837078643	nonclassical	0.349140919355807	0.591438788823845	0.473451327433628	-0.0671990386894661	1.29039082292227e-07	8.82504245363678e-07	0.573507820282219	0.153922092978081	nonsig	nonsig
ENSG00000155846	PPARGC1B	1.43834141434391e-15	8.02986465988348e-15	0.452486163326634	-0.0757444230442554	nonsig	0.0910764519923734	0.260892533204121	0.476808822875439	-0.0345868469679475	1.40378288542618e-05	6.56004038820849e-05	0.530816113605355	0.0405883638718381	nonsig	nonsig
ENSG00000145425	RPS3A	1.4826975759523e-15	8.26743520783126e-15	0.615766833826783	0.229320957217712	classical	0.0216500115881997	0.0986612742584393	0.555365322186152	0.0812672520178251	0.000290462731699406	0.00102218824828878	0.438058549435608	-0.147935504591873	nonsig	nonsig
ENSG00000104133	SPG11	1.49379210567851e-15	8.31918928757125e-15	0.412388339789391	-0.16253398682687	nonsig	0.000996472730261042	0.00927548348715603	0.431916218259439	-0.11507773201324	0.0156565512001179	0.0340996267002092	0.531668248190689	0.0432867590476208	nonsig	nonsig
ENSG00000123689	G0S2	1.56321622341531e-15	8.69527181727618e-15	0.420574641958246	-0.160142399194815	nonsig	0.971398691080559	0.99248112960919	0.507004046782585	0.0867684834898813	8.57402551657609e-15	1.31592652493537e-13	0.597159866113369	0.254390359662987	up	nonsig
ENSG00000043143	JADE2	1.62331766881886e-15	9.0186498573968e-15	0.449606296716603	-0.0836396479138643	nonsig	0.415461585618999	0.652519127822514	0.486258727264642	-0.0204528236064689	4.15420542647584e-07	2.61145872631475e-06	0.534642457546702	0.0604268455972568	nonsig	nonsig
