gene	CD16neg_CD16pos_logFC	CD16neg_CD16pos_AUC	CD16neg_CD16pos_pval	CD16neg_CD16pos_fdr	color	ens
USP3	-0.0623551020447667	0.470230817071491	1.49278531141827e-14	4.31798032289572e-14	nonsig	ENSG00000140455
RAP1GDS1	-0.0616465209628887	0.469516323063402	1.51396260129692e-14	4.3770084162686e-14	nonsig	ENSG00000138698
TMED4	-0.0533399886702351	0.469933692735424	1.52991383912784e-14	4.42087513737806e-14	nonsig	ENSG00000158604
ADAM17	0.038852315331532	0.526620019649453	1.59863905166152e-14	4.61711665098582e-14	nonsig	ENSG00000151694
PPM1L	-0.0606279582893795	0.471520206382479	1.64211708240679e-14	4.74027802091106e-14	nonsig	ENSG00000163590
SMARCA5	-0.073784274825998	0.469744052848423	1.65255787828275e-14	4.76799456908293e-14	nonsig	ENSG00000153147
GALNT6	0.0756006333666555	0.530103780322142	1.78914372054198e-14	5.15945455654771e-14	nonsig	ENSG00000139629
SC5D	0.0693874340406565	0.53027915577365	1.87069513067247e-14	5.39189195197885e-14	nonsig	ENSG00000109929
S100A2	0.0594035388334599	0.528394476872261	1.9333851759036e-14	5.56975719285415e-14	nonsig	ENSG00000196754
C20orf194	0.0651900072297576	0.530078065785726	1.94646638003479e-14	5.60459985047017e-14	nonsig	ENSG00000088854
PLAUR	0.0781164700504715	0.528171913126041	2.04633853806977e-14	5.88918400951081e-14	nonsig	ENSG00000011422
GRIPAP1	-0.057142235741245	0.468919799792094	2.12449811466323e-14	6.11102470349461e-14	nonsig	ENSG00000068400
CYB561D2_ENSG00000114395.10	-0.0506913717389421	0.471195401331049	2.15024519701934e-14	6.1819549414306e-14	nonsig	ENSG00000114395
DCLRE1C	-0.0567567555972969	0.470011221869955	2.15226867136807e-14	6.18464255035002e-14	nonsig	ENSG00000152457
UGP2	-0.0567660498826075	0.470337569022519	2.16806278592783e-14	6.22687800144389e-14	nonsig	ENSG00000169764
CWF19L1	0.0632351063610658	0.530514326196644	2.21460063989247e-14	6.35732503043413e-14	nonsig	ENSG00000095485
SCML1	0.0728017330990524	0.530735849024598	2.22475731947566e-14	6.38325572320265e-14	nonsig	ENSG00000047634
ATP10D	-0.0564456383224402	0.469777901968322	2.34942842697014e-14	6.73755825018545e-14	nonsig	ENSG00000145246
ARHGEF10L	0.0597551068795938	0.529535708816763	2.47836883205126e-14	7.10374033041534e-14	nonsig	ENSG00000074964
B3GALT4	-0.0532840440863851	0.471355856954082	2.6619849539977e-14	7.62619088434743e-14	nonsig	ENSG00000235863
SLC35E4	0.0563180669861415	0.528134247305834	2.67181450553883e-14	7.65049304736196e-14	nonsig	ENSG00000100036
TMEM159	0.0613730380978164	0.52834632476434	2.72161797253573e-14	7.78917466094482e-14	nonsig	ENSG00000011638
SLC5A3	0.0699357630544168	0.528960466541109	2.85693126041478e-14	8.17231948157924e-14	nonsig	ENSG00000198743
DNAJB5	0.0533175554820645	0.528298211208947	3.044309794582e-14	8.70393756568712e-14	nonsig	ENSG00000137094
ZNF33A	-0.0492538213940611	0.470083931938441	3.04744714656956e-14	8.70852476844148e-14	nonsig	ENSG00000189180
DPY30	-0.0492574157882636	0.471251263944642	3.39179585509623e-14	9.68767835736637e-14	nonsig	ENSG00000162961
DCP1A	0.112161446424556	0.533030032882223	3.40376845355072e-14	9.71698923850331e-14	nonsig	ENSG00000272886
MSH6	-0.059236179539638	0.471167797720744	3.40638850468525e-14	9.71958467861222e-14	nonsig	ENSG00000116062
MSANTD3	0.0655567706305607	0.529675230416896	3.50591106685861e-14	9.99853452350591e-14	nonsig	ENSG00000066697
OTULIN	-0.0671880759018097	0.469674041456922	3.78012325411779e-14	1.07751531393092e-13	nonsig	ENSG00000154124
AKR1C1	0.0801286218919566	0.526963869649892	3.80950877195404e-14	1.08534700769664e-13	nonsig	ENSG00000187134
PMVK	-0.0549472821552128	0.472817923039592	3.85818577351566e-14	1.0986643297916e-13	nonsig	ENSG00000163344
FBXW7	-0.0465187808491974	0.47101347194972	3.93733659468875e-14	1.12064174320775e-13	nonsig	ENSG00000109670
RPS6KA1	-0.0551617590256996	0.471050713692115	4.1518499601764e-14	1.18110463814533e-13	nonsig	ENSG00000117676
BIRC3	-0.0381371307731326	0.471173464942413	4.16765994146946e-14	1.18500881518959e-13	nonsig	ENSG00000023445
FGFRL1	0.0543887268884409	0.528947358681466	4.17046938400448e-14	1.18521443574435e-13	nonsig	ENSG00000127418
LPIN2	-0.0534454740833309	0.471271311259389	4.29596401467364e-14	1.22026857836805e-13	nonsig	ENSG00000101577
IDH3G	-0.054867568794862	0.470618732611846	4.46326717554064e-14	1.26715746248108e-13	nonsig	ENSG00000067829
EXOSC1	-0.0533414725869721	0.471814554936505	4.6600475056037e-14	1.32236412983689e-13	nonsig	ENSG00000171311
NSMCE2	0.0651468656898569	0.53042908655644	4.86080815718335e-14	1.37864459016268e-13	nonsig	ENSG00000156831
KDSR	0.0678581650527685	0.528396944234076	5.08967078660333e-14	1.44283531630207e-13	nonsig	ENSG00000119537
GFPT1	0.068212679928822	0.52977057081953	5.10882978439109e-14	1.44754423965714e-13	nonsig	ENSG00000198380
CDK14	-0.0584827239194906	0.471658417196648	5.3841374854921e-14	1.52478988310472e-13	nonsig	ENSG00000058091
TBC1D22A	-0.0599416971333001	0.470352990033863	5.51972538209472e-14	1.56240956131939e-13	nonsig	ENSG00000054611
CAMSAP1	0.0601010115170462	0.52736204016279	5.55872404422348e-14	1.57266490514112e-13	nonsig	ENSG00000130559
CDS2	0.089092544765356	0.531281521511	5.60633817925232e-14	1.58534630146005e-13	nonsig	ENSG00000101290
KBTBD8	0.0816149609851221	0.529355822719437	5.84475453237841e-14	1.65194281086775e-13	nonsig	ENSG00000163376
ERO1A	0.0716719830836675	0.530042674564692	5.94406061862067e-14	1.67917495645868e-13	nonsig	ENSG00000197930
GUSB	-0.0615657948232687	0.47107388376166	5.94801701715023e-14	1.67945748878879e-13	nonsig	ENSG00000169919
ADIPOR1	0.0849540470072987	0.531589517660065	6.38847109266369e-14	1.80292619361264e-13	nonsig	ENSG00000159346
LRP10	-0.0538146739519407	0.471572753478633	6.73179511351752e-14	1.89887428202051e-13	nonsig	ENSG00000197324
LNPK	-0.0478225722222636	0.472161527691741	6.84377280342287e-14	1.929502396836e-13	nonsig	ENSG00000144320
ZNF37A	-0.0533755637667119	0.470859647361565	6.86246613381717e-14	1.93381300130037e-13	nonsig	ENSG00000075407
BTBD7	0.0723696475988696	0.529143629603345	6.94695590517511e-14	1.95665128890926e-13	nonsig	ENSG00000011114
PTGIR	-0.0786725176980498	0.469318008857521	7.27058707278227e-14	2.0467891556232e-13	nonsig	ENSG00000160013
IRF1	0.120482983582922	0.531301992903559	7.46082895802186e-14	2.09930506738594e-13	nonsig	ENSG00000125347
TFDP2	-0.0448449501357225	0.473586197824743	7.57372833255978e-14	2.13001735927089e-13	nonsig	ENSG00000114126
DCXR	-0.0628425902314991	0.47076692853086	7.95880393097684e-14	2.23720757703511e-13	nonsig	ENSG00000169738
NEURL1	-0.0480489467960335	0.476356852380364	7.97081610806251e-14	2.23947607863022e-13	nonsig	ENSG00000107954
ANAPC5	-0.0567642835456854	0.470595331227132	8.06874887462014e-14	2.26587060586837e-13	nonsig	ENSG00000089053
ABCC1	0.0822099540935912	0.531044808986872	8.25783453699585e-14	2.31782401208861e-13	nonsig	ENSG00000103222
FARP1	0.0568467782149485	0.527650952810317	8.84166128899956e-14	2.48046803865712e-13	nonsig	ENSG00000152767
APOBR	0.0838996597562456	0.5303428445505	8.96602443710617e-14	2.51411573678184e-13	nonsig	ENSG00000184730
ALDH3B1	-0.0444541403992128	0.472506881240787	9.14771104672027e-14	2.56379607579763e-13	nonsig	ENSG00000006534
CBWD5	-0.070986640114621	0.469292024453406	9.23735736588417e-14	2.58764433903294e-13	nonsig	ENSG00000147996
PLCB2	-0.0489091012049142	0.473561061576252	9.33705001554026e-14	2.6142819683728e-13	nonsig	ENSG00000137841
NEK6	0.0446386242699496	0.528634851886583	1.04392326581553e-13	2.92144240054091e-13	nonsig	ENSG00000119408
SCP2	-0.0425732827707305	0.474118415478748	1.07940379821997e-13	3.01924814263301e-13	nonsig	ENSG00000116171
BAZ2A	-0.0397600109370945	0.472946380064087	1.16154093564314e-13	3.24739864930544e-13	nonsig	ENSG00000076108
AGO3	0.0781800650545156	0.528286221372627	1.1703748144219e-13	3.27048663095466e-13	nonsig	ENSG00000126070
INTS10	-0.0481015048613798	0.472558348866147	1.17423769452069e-13	3.27966781837366e-13	nonsig	ENSG00000104613
CNEP1R1	-0.052514182846398	0.47180198681226	1.18335310224957e-13	3.30350318126771e-13	nonsig	ENSG00000205423
PHF6	-0.0528433130227979	0.471428682680153	1.18916975924358e-13	3.31811070838054e-13	nonsig	ENSG00000156531
AKAP13	-0.143268131129845	0.463111398764376	1.18993308686287e-13	3.31861063645949e-13	nonsig	ENSG00000170776
CCDC137	-0.052755222712493	0.472172823582551	1.27234691210004e-13	3.54671384084414e-13	nonsig	ENSG00000185298
DENND4A	0.0915429891400755	0.531347292124382	1.37102198783435e-13	3.81989990823293e-13	nonsig	ENSG00000174485
H2AFJ	-0.0485587167478158	0.472368323453862	1.38456179518439e-13	3.85573311688358e-13	nonsig	ENSG00000246705
LATS2	0.0747283238033752	0.529241784340549	1.39052726592512e-13	3.87044850451769e-13	nonsig	ENSG00000150457
PIK3C2A	0.0711147681341414	0.52935786600344	1.40954482055201e-13	3.92146137392556e-13	nonsig	ENSG00000011405
SLA	-0.042961924485358	0.475115422414656	1.44213914990137e-13	4.01017744032781e-13	nonsig	ENSG00000155926
DUT	-0.0565264720625039	0.470760143285869	1.45458183488076e-13	4.04279814283639e-13	nonsig	ENSG00000128951
VEGFB	0.0602184953132482	0.528652894469856	1.52824053080809e-13	4.24544472152605e-13	nonsig	ENSG00000173511
ZBTB18	-0.0505193411079132	0.471911360335216	1.57049470736985e-13	4.36069424856702e-13	nonsig	ENSG00000179456
DNPH1	-0.0530117395899533	0.473072331174238	1.73788770872707e-13	4.8231265624223e-13	nonsig	ENSG00000112667
GPI	-0.0508278219582299	0.472568912258918	1.80333656512198e-13	5.00232179026266e-13	nonsig	ENSG00000105220
ERGIC1	0.064563634101834	0.527032184730145	1.94837425716407e-13	5.40200788430896e-13	nonsig	ENSG00000113719
SATB1	-0.0486334413054914	0.473100358862355	1.96841680879837e-13	5.45491506867488e-13	nonsig	ENSG00000182568
RASA2	-0.0455345073262628	0.471157851168427	1.99058844929722e-13	5.51366795731715e-13	nonsig	ENSG00000155903
MTMR10	0.0658339966465077	0.528421193774414	2.15746799963235e-13	5.97299011009327e-13	nonsig	ENSG00000166912
CH25H	-0.128719840001244	0.479279635212892	2.26503307416429e-13	6.2677315608024e-13	nonsig	ENSG00000138135
ZKSCAN1	0.0723831785109722	0.527507383194706	2.27722686497405e-13	6.29840594932695e-13	nonsig	ENSG00000106261
IFI44L	0.0959002574258887	0.529877207112972	2.2796610753329e-13	6.3020703498619e-13	nonsig	ENSG00000137959
SLC26A2	0.0725555444887469	0.529214836123226	2.34380901082498e-13	6.47625437280968e-13	nonsig	ENSG00000155850
CD300LB	0.0710280856464958	0.528317988655996	2.47052288993431e-13	6.82306297409666e-13	nonsig	ENSG00000178789
C9orf47	0.0604093341136289	0.527126252899343	2.50293594142067e-13	6.90922210068553e-13	nonsig	ENSG00000186354
ST3GAL1	0.113957930561623	0.532336357239448	2.50884709593929e-13	6.9221759844736e-13	nonsig	ENSG00000008513
SYTL1	-0.0519691726957283	0.473408239353835	2.72258856004121e-13	7.50826485902627e-13	nonsig	ENSG00000142765
CTSH	0.0791947780514033	0.526853069683387	2.77239907575931e-13	7.64192098466213e-13	nonsig	ENSG00000103811
TBC1D10A	-0.041323228180666	0.474966725312773	2.902252294142e-13	7.99597249419042e-13	nonsig	ENSG00000099992
MLH3	0.0596437745276435	0.52775454345402	3.34417968457745e-13	9.20905709553296e-13	nonsig	ENSG00000119684
SNAI1	0.0686112722334237	0.527536143380862	3.39442351505287e-13	9.3428875915772e-13	nonsig	ENSG00000124216
C1QB	-0.070457891614279	0.479985763322327	3.54361928596865e-13	9.74881412280286e-13	nonsig	ENSG00000173369
SNX14	-0.0594931190674471	0.470009101480895	3.60028022915251e-13	9.89989931356021e-13	nonsig	ENSG00000135317
NUDT16	-0.0453359297672669	0.474579272402759	3.86291412082642e-13	1.06169400679318e-12	nonsig	ENSG00000198585
POGZ	0.0734177221487897	0.528808646684429	3.87699949118928e-13	1.06505000529237e-12	nonsig	ENSG00000143442
NSUN3	0.0778429995912	0.530084889583246	3.92780408783799e-13	1.0784850180284e-12	nonsig	ENSG00000178694
FLNB	0.0570598883778174	0.527737310473843	4.15067417806715e-13	1.13912946886954e-12	nonsig	ENSG00000136068
SETDB2	0.0802963382983757	0.529126897806037	4.15465470710548e-13	1.13967133708674e-12	nonsig	ENSG00000136169
AHRR	0.0694790185833867	0.530489112843096	4.16547838376885e-13	1.14208893331037e-12	nonsig	ENSG00000063438
GTF2H1	0.0654025297467058	0.528125804302123	4.19029476406318e-13	1.14833885936531e-12	nonsig	ENSG00000110768
SNHG7	0.0577613463936177	0.526990278131819	4.36693008999452e-13	1.19616826621306e-12	nonsig	ENSG00000233016
UBE2F	-0.0639324434829085	0.471006262626917	4.52487302603526e-13	1.23883391136898e-12	nonsig	ENSG00000184182
BTBD19	0.0627612707784104	0.527833653242214	4.54068177196333e-13	1.24256325368611e-12	nonsig	ENSG00000222009
SLC31A2	-0.115175978816827	0.467198737821064	4.66388249319306e-13	1.27566280422869e-12	nonsig	ENSG00000136867
MLLT10	0.0574243980839888	0.527526698011414	4.92662293455206e-13	1.34687896492734e-12	nonsig	ENSG00000078403
SYNJ1	-0.0492703313401414	0.473067820528419	5.25726501176935e-13	1.43658117036372e-12	nonsig	ENSG00000159082
ZSWIM7	-0.0393000918097463	0.472128719490107	5.6190018209928e-13	1.53468987235866e-12	nonsig	ENSG00000214941
JAZF1	-0.0526138204405234	0.471877087137504	5.771666244379e-13	1.57562882913585e-12	nonsig	ENSG00000153814
AC106865.1	0.0721753627550782	0.526190043300658	5.90800903328944e-13	1.61207489520256e-12	nonsig	ENSG00000250771
DOPEY1	-0.0480657468297035	0.474038033457118	6.01356236729965e-13	1.64008870900765e-12	nonsig	ENSG00000083097
AC064805.1	-0.0479404858565873	0.476385227041237	6.11021531157665e-13	1.66564938507998e-12	nonsig	ENSG00000261222
RAB31	-0.0736148882182921	0.472224021340212	6.12372788238007e-13	1.66853228296408e-12	nonsig	ENSG00000168461
IGF2BP2	0.0624762989714648	0.528386380841306	6.21053049242792e-13	1.69137218252556e-12	nonsig	ENSG00000073792
DIP2B	0.0721637260637592	0.529354974563813	6.32849758269339e-13	1.72267344356881e-12	nonsig	ENSG00000066084
ATP7A	-0.0447211193951597	0.473998131590266	6.46404313197205e-13	1.75872744409642e-12	nonsig	ENSG00000165240
MTURN	0.0722762127419938	0.528670281660146	6.78730478579404e-13	1.84579600230234e-12	nonsig	ENSG00000180354
FFAR2	-0.0796244345482004	0.472270207269187	7.07513159822039e-13	1.92314940715263e-12	nonsig	ENSG00000126262
MX2	-0.0926820443364045	0.47220127534848	7.15276510942158e-13	1.94332178797819e-12	nonsig	ENSG00000183486
RPL4	0.0554984377328217	0.528026338778955	7.33948561546081e-13	1.99309836431324e-12	nonsig	ENSG00000174444
PFDN6	-0.0539854669652121	0.471942742093301	7.38436556019313e-13	2.00432779490956e-12	nonsig	ENSG00000204220
RPS6KA3	0.093421183749298	0.529378684368754	7.68548792754908e-13	2.08506480021043e-12	nonsig	ENSG00000177189
YES1P1	-0.0463870338973905	0.473804675002957	7.91682529359471e-13	2.14680116911273e-12	nonsig	ENSG00000224003
TRIM16	0.0540858324912891	0.527906787388512	8.11688584330437e-13	2.20000135857882e-12	nonsig	ENSG00000221926
MRPL11	-0.0494278959240842	0.472895567831709	8.75331501163065e-13	2.37136779118139e-12	nonsig	ENSG00000174547
STAT2	-0.0616200505448171	0.471263832068888	8.76274164123843e-13	2.37279005070903e-12	nonsig	ENSG00000170581
PIK3CG	-0.0489915234301061	0.474757770609064	9.08680978542478e-13	2.45936952791797e-12	nonsig	ENSG00000105851
TMA16	-0.0591510625125268	0.471346180269464	9.28775165274551e-13	2.51255795901177e-12	nonsig	ENSG00000198498
XRN1	-0.059856064591095	0.471813745333409	9.2976562657235e-13	2.51404023063185e-12	nonsig	ENSG00000114127
SMARCC1	-0.0588125613957627	0.470593557810827	9.9481567757855e-13	2.68865264715687e-12	nonsig	ENSG00000173473
KIAA0355	-0.0456028172708658	0.473301950033147	1.06003178330514e-12	2.86354758010294e-12	nonsig	ENSG00000166398
ANP32E	-0.046996314003973	0.473349639510728	1.07282630792839e-12	2.89673301109371e-12	nonsig	ENSG00000143401
PLCB1	0.0671778901659613	0.528209463288663	1.14225293710645e-12	3.08272633525023e-12	nonsig	ENSG00000182621
ZNHIT6	-0.045215127570478	0.476504508563982	1.22980255342563e-12	3.31743034473456e-12	nonsig	ENSG00000117174
TIMM10	-0.0483130014758994	0.472284394599624	1.25607344064071e-12	3.38668875950635e-12	nonsig	ENSG00000134809
NUP153	0.0679394073968019	0.527822048931177	1.27756712224419e-12	3.44300703105751e-12	nonsig	ENSG00000124789
AP1S2	0.0810896486389018	0.526050753015694	1.29919458077062e-12	3.49963224910286e-12	nonsig	ENSG00000182287
FBXO9	-0.0464064175873478	0.472083188954115	1.30792640893306e-12	3.52148337874347e-12	nonsig	ENSG00000112146
POU2F1	-0.055184519918757	0.470711721310249	1.33600383576074e-12	3.59537555232438e-12	nonsig	ENSG00000143190
AC091046.3	-0.0445697386686306	0.473979549271596	1.34431158025175e-12	3.61601992775104e-12	nonsig	ENSG00000282100
TRIM69	-0.0291248834873137	0.47344077768777	1.39600020367687e-12	3.75327835167453e-12	nonsig	ENSG00000185880
SESN3	-0.0501838026453673	0.473723483378232	1.4858043263355e-12	3.99283556192619e-12	nonsig	ENSG00000149212
DST	-0.0587089985125596	0.473579875210092	1.53602399884674e-12	4.12584034867534e-12	nonsig	ENSG00000151914
REXO4	-0.0519133848777785	0.472724124738093	1.53778136228235e-12	4.12860865743197e-12	nonsig	ENSG00000148300
CENPC	-0.0480847157610977	0.472656927681163	1.59504539733248e-12	4.28032730384781e-12	nonsig	ENSG00000145241
HGSNAT	-0.0524290479302089	0.473178851810095	1.60466991731399e-12	4.30412171872558e-12	nonsig	ENSG00000165102
AC124798.1	0.058089625926504	0.526803375474331	1.65078870953036e-12	4.42573414763662e-12	nonsig	ENSG00000260196
ZBTB21	0.0817423897495853	0.529246487749009	1.69164236046966e-12	4.53312275935289e-12	nonsig	ENSG00000173276
USP15	0.104064409284624	0.530194995604241	1.71635212619416e-12	4.59716946200329e-12	nonsig	ENSG00000135655
HAT1	-0.0445994823077077	0.473491165842337	1.81734247598594e-12	4.86537351841476e-12	nonsig	ENSG00000128708
FBXO22	-0.0480154320519241	0.473604548828242	1.82517953735704e-12	4.88405320382731e-12	nonsig	ENSG00000167196
RBM26	-0.0526341081314689	0.472330927501354	1.83331194159825e-12	4.9035052449245e-12	nonsig	ENSG00000139746
DENND4B	-0.0456581094256073	0.473589166369427	1.9906554790312e-12	5.32184177711824e-12	nonsig	ENSG00000198837
TRIP4	-0.0522657685341251	0.471656219702532	2.06300278999901e-12	5.51266173564647e-12	nonsig	ENSG00000103671
TMEM65	0.064378628265554	0.527168005287556	2.07824639495367e-12	5.55078409484334e-12	nonsig	ENSG00000164983
C12orf57	-0.0449846073728675	0.474194016986861	2.1573102994265e-12	5.75924803150467e-12	nonsig	ENSG00000111678
PNKP	-0.0465701378740132	0.472326108435309	2.18354944271509e-12	5.82655912825948e-12	nonsig	ENSG00000039650
MESD	-0.0495392790956909	0.472943835597215	2.20213289524068e-12	5.87338825251752e-12	nonsig	ENSG00000117899
NASP	-0.0767951866041811	0.471465770212435	2.26894840582518e-12	6.04875452533687e-12	nonsig	ENSG00000132780
FAM20C	0.0545804008793785	0.526420124789908	2.27711767995439e-12	6.06768552524431e-12	nonsig	ENSG00000177706
SLC8A1-AS1	-0.0421683727904342	0.479245284910124	2.53606527260854e-12	6.75451796234839e-12	nonsig	ENSG00000227028
BAZ1B	-0.0518998936316575	0.473213202112864	2.56957259693855e-12	6.84055385342452e-12	nonsig	ENSG00000009954
PHPT1	-0.0469250747809763	0.474532739501028	2.77839469137331e-12	7.39300245512497e-12	nonsig	ENSG00000054148
ASCC3	-0.0517353617126739	0.472548595076472	2.85205169664022e-12	7.58544273811475e-12	nonsig	ENSG00000112249
SLC36A4	0.07348444620059	0.526705567709883	2.87587786462117e-12	7.64523263870513e-12	nonsig	ENSG00000180773
RFK	-0.055806183386371	0.473395594124533	2.91477026463238e-12	7.7449999407748e-12	nonsig	ENSG00000135002
DTWD1	-0.0477944726854746	0.474504249182571	2.99542571837845e-12	7.95559303698364e-12	nonsig	ENSG00000104047
ZBTB20	-0.0505249268703643	0.475007166915022	3.23068243797043e-12	8.57640510752806e-12	nonsig	ENSG00000181722
HAVCR2	0.0268818067030504	0.521052340608812	3.2733710156762e-12	8.68567059320714e-12	nonsig	ENSG00000135077
CCL4L2	-0.192289533740335	0.471050829349701	3.27861989599108e-12	8.69553670827512e-12	nonsig	ENSG00000276070
SRGAP2C	-0.0525987597447563	0.472304596124484	3.44541671174475e-12	9.13365018171811e-12	nonsig	ENSG00000171943
